player,attempts,completions,progressive,accuracy,progressive_ratio,shots,goals,shot_conversion
Jovani Francisco Welch Lopez,20.851090718962922,19.344485494620013,5.538089985434504,0.9277445365017412,0.28628778919835984,0.7561506634978812,0.0,0.0
Daniel Lovitz,5.4682664471926845,4.206358805532834,1.542331562028706,0.7692307692307692,0.3666666666666667,0.0,0.0,0.0
Timo Hübers,15.365594606297282,13.012862955491316,4.554753630377815,0.8468831365730718,0.3500193344044823,0.19926892193979057,0.0,0.0
Branco van den Boomen,8.868718503235247,7.150441336634532,2.897269866429925,0.8062541768606254,0.40518755836595266,0.5880001856254207,0.09443910912947197,0.16061067910892363
Ondřej Lingr,6.636091395413336,5.163472762026094,0.49024716364145987,0.7780894587429776,0.09494524058437985,1.2340295196667272,0.0,0.0
Marius Bülter,8.295245346369173,5.020158199615972,1.1104997609126719,0.6051850174405383,0.22120812069181844,0.15864282298752458,0.0,0.0
Valentin Rongier,17.3837153921057,15.190055880265367,3.6657814607837156,0.8738095129631196,0.24132771397807887,0.07819116381631569,0.0,0.0
Steven Berghuis,11.769855259047588,8.809829494912812,2.871651481973506,0.7485078873965438,0.3259599386834587,0.531788575881002,0.0,0.0
Milos Veljkovic,85.72381766066688,77.88414567954038,23.670032706841823,0.9085473303095364,0.30391336388581297,0.0,0.0,0.0
Jonathan Bamba,11.602689315870947,10.160286639021415,1.3232174233477838,0.8756837628258721,0.13023426113450962,0.6067688634760063,0.16649678163596873,0.2743990202169505
Danilo Luís Hélio Pereira,250.70848553290125,237.5520414051707,74.02978228045544,0.9475229404391102,0.31163606021886225,2.4250566602271997,0.28972117813682624,0.11946985935977378
Santiago Tomás Giménez,8.44207944274185,5.466862731681094,0.7414497002684632,0.6475730024527637,0.1356261784243598,1.9929435435849345,0.0,0.0
Gonzalo Jordy Plata Jiménez,5.7166268935845945,4.2236906159224334,0.8277302420468838,0.7388431490364382,0.1959732180492845,0.16567195849178393,0.0,0.0
Vincent Le Goff,12.061883387774778,10.696994879793952,3.5396219453133067,0.8868428367194963,0.3308987229674628,0.0,0.0,0.0
Aaron Mooy,13.224202156710081,9.86949978294434,3.1679611903668214,0.7463210003891588,0.32098497999274817,0.08652922972907091,0.0,0.0
David Raya Martin,10.126665230753948,8.644714221375322,5.6808122026180685,0.8536585365853658,0.6571428571428571,0.0,0.0,0.0
Andrew Robertson,16.013603701683266,12.080396196630737,3.189156833251414,0.7543833619012883,0.2639943906923252,0.007347464435770224,0.0,0.0
Walker Zimmerman,12.987132252566665,11.998122605569177,3.862261739696416,0.9238469565286803,0.32190550694186665,0.0,0.0,0.0
Facundo Pellistri Rebollo,22.160038039876866,17.065944221110563,2.995257596296906,0.7701225146996811,0.1755108042947764,0.7504257008694122,0.24887612407081014,0.3316465891059868
Alexander Martín Marquinho Callens Asín,23.276278969690935,17.0901371142322,6.692875421532823,0.7342297768679443,0.3916221020812746,0.0,0.0,0.0
Ludovic Blas,9.516229665561504,8.334972245092251,1.9284175164787274,0.8758691769762418,0.23136459963789402,0.6278832046421472,0.14816684800124807,0.23597835856382493
Marcos Nikolas Bolados Hidalgo,5.7119835957228355,2.4793648560071944,0.24605504694820088,0.43406372137758875,0.0992411610384974,0.0,0.0,0.0
Boubakar Kouyate,5.19249093094164,3.8708926138412307,1.6826065550446552,0.7454789358946956,0.4346817963970698,0.0,0.0,0.0
Denis Vavro,34.767726372985386,28.81431537582765,10.395166858844629,0.8287661685642018,0.36076397177096015,0.24558798620721067,0.0,0.0
Akram Hassan Afif,10.77875010855853,8.955099464324821,2.4019286229248498,0.8308105646882289,0.26821908930142135,0.0825212040398741,0.0,0.0
Denzel Dumfries,73.23320123679456,57.95432144187886,10.265463407242006,0.7913667634777772,0.17713024933847285,1.2321628809899214,0.030146091481003483,0.024465995483311485
Ricard Puig Martí,14.097696014969038,12.863898796191577,2.530047599390747,0.9124823504871005,0.19667813308200002,0.18365306194316477,0.0,0.0
Tiago Emanuel Embaló Djaló,6.444785005880412,5.99654304371623,2.163607576888504,0.9304488882475996,0.36080914638905925,0.09716934479760776,0.0,0.0
Aleksandar Pavlović,9.746669459192885,8.79111362986025,1.9111116586652734,0.9019607843137256,0.21739130434782628,0.0,0.0,0.0
Simon Thorup Kjær,12.110164757871614,10.954402608683589,3.9815344839070934,0.9045626403689695,0.36346431897170906,0.07600332525993418,0.003887846008638411,0.05115363038843148
Robin Hack,5.016338287213026,4.319168159650023,0.6971701275630022,0.8610201131490405,0.16141305496646674,0.18609462464127785,0.0,0.0
Davinson Sánchez Mina,87.07350450440468,70.29011858466924,26.697159040193288,0.8072503683495772,0.3798138284264628,1.75433951894152,0.24887612407081014,0.14186314643414602
Alejandro Grimaldo García,411.896907936588,340.3780599437694,53.282519142769445,0.8263671161041369,0.15653922920758093,12.885611316504356,1.7086341715972275,0.132600163828374
Julian Chabot,13.868561732190315,11.72013092244122,3.2620215973277147,0.8450862568710082,0.2783263786824882,0.30141934246822455,0.0,0.0
Nabil Bentaleb,6.676975350754468,6.2258283675953825,1.1729821562136244,0.9324324324324325,0.18840579710144953,0.0,0.0,0.0
Manuel Neuer,44.372082295545525,36.72191348515054,21.282451391267344,0.8275904935125621,0.5795572553667024,5.5757423474238614e-05,5.5757423474238614e-05,1.0
Oliver Sonne,7.733227411015799,5.496120355134511,1.2491182625305703,0.7107149528934604,0.22727272727272724,0.0,0.0,0.0
Dexter Lembikisa,16.560725725877333,10.137035896595867,4.202164478822099,0.6121130235709425,0.41453581911781867,0.7395689878445333,0.0,0.0
Abdu Conté,5.925396286082406,4.747168483577385,1.325136967771764,0.8011562863276424,0.279142603081398,0.0,0.0,0.0
Min Jae Kim,33.66302281688354,30.894426570901533,10.356267520437852,0.9177555663660297,0.33521475132968115,0.22663005208117037,0.0,0.0
Telasco José Segovia Pérez,10.01195074653176,9.010755671878584,3.0035852239595306,0.9,0.3333333333333336,0.2502987686632942,0.0,0.0
Petar Stojanović,27.129246765980007,19.435349817959878,4.9212610810490105,0.7163984310221155,0.25321186020029113,0.24512181203911737,0.0,0.0
Mateusz Wieteska,8.119535329450791,7.111299986742034,2.9178718946435622,0.8758259799607332,0.41031483696138576,0.1183984083041152,0.0,0.0
Sebastián Enzo Cáceres Ramos,28.98155202096469,23.13616535534007,8.129513362307753,0.7983066379124147,0.3513768698247731,0.5097266341942619,0.0,0.0
Angelo Smit Preciado Quiñónez,41.1946827772977,27.485677596437036,8.114902251418998,0.6672142068680847,0.29524112050528206,1.4896235135819569,0.0,0.0
Bartol Franjić,9.17067988715535,8.371270118413987,2.3954537767114132,0.9128298252061952,0.2861517718132423,0.0,0.0,0.0
Robert Taylor,22.32166300427057,18.915679433380472,4.430231406321343,0.8474135385773691,0.23420947801131162,0.718182498813905,0.2918390522966996,0.406357788972411
Eberechi Eze,9.525237738337045,7.027812039080373,1.5085614997855676,0.7378096203095207,0.21465592582680557,0.502511590055404,0.0,0.0
Maximilian Beier,7.778719626247217,5.77530484698595,0.5781591559652812,0.7424492878620695,0.1001088550792283,1.0540876249278548,0.2097581664888783,0.1989949995886109
Brenden Aaronson,10.217267177374758,8.461755036824314,1.4556112886515646,0.8281818308091354,0.1720223857009519,0.08189642007552617,0.0,0.0
Rasmus Winther Højlund,13.297891562324903,10.584157236307654,1.472182538913896,0.7959274736676526,0.139093033677141,1.4881252658216617,0.0,0.0
Peter Pekarík,18.996664939467085,15.59756865590904,3.255952229287078,0.8210687878957031,0.20874742090355097,0.4954116387133247,0.0,0.0
Deiver Andrés Machado Mena,11.76893684117292,10.440310770706123,1.1852474292797412,0.8871073837512087,0.11352606788347334,0.1078730722455105,0.0,0.0
David Doudera,6.34899503402473,4.3954581004786615,1.709344816852813,0.6923076923076926,0.3888888888888889,0.0,0.0,0.0
Gerrit Holtmann,5.091827818505441,3.960310525504231,0.9429310775010069,0.7777777777777777,0.23809523809523797,0.18858621550020138,0.0,0.0
Chris Mepham,15.87109480682184,13.524267168718081,4.578838360381098,0.8521319627493481,0.3385646189371391,0.030899972037936367,0.0,0.0
Souleymane Isaak Toure,5.890999235258558,5.544469868478644,2.5412153563860476,0.9411764705882354,0.45833333333333376,0.0,0.0,0.0
Nicholas Williams Arthuer,48.74960950442421,39.170398653494054,6.4177964817996065,0.8035017931772191,0.16384302183320082,2.523209234611161,0.5063817856790132,0.20068957371149168
Lucas Höler,10.448730235015992,7.748033055246127,3.096521931741523,0.7415286719988966,0.3996526485705807,0.5183297305876939,0.0,0.0
David Ruiz,17.15916705063625,15.129917221295154,1.7278304868728678,0.8817396075606215,0.11419959948234018,0.29092163141854005,0.0,0.0
Guilherme Antonio Arana Lopes,35.9018764856902,30.108172570235258,5.562456890020927,0.8386239249147825,0.1847490702746913,0.25226223446523155,0.0,0.0
Jude Bellingham,109.3858900238741,93.63223249708349,15.971416273318528,0.8559808991511403,0.1705760489457091,2.0057331272981522,0.827673957616739,0.4126540796240762
Presnel Kimpembe,108.97369888003924,104.32094647644178,33.61372263259808,0.957303895789393,0.32221450981744004,0.606222605140934,0.07840022508652665,0.12932580280192663
Jonathan Tah,418.93998470788887,395.9878332562299,133.78218165296497,0.9452137482946092,0.33784417201121225,5.113223814185834,0.6206461156914509,0.12138058849870136
Leonel Justiniano Arauz,11.450604417345387,9.214890284007293,1.7426681414417373,0.8047514304178186,0.18911436682715452,0.0,0.0,0.0
Bruno Guimarães Rodriguez Moura,60.48054639602195,55.50729664132621,15.618576672472699,0.9177710842403558,0.2813788027436447,1.6154342383658975,0.0,0.0
Jesús Manuel Sagredo Chávez,6.163074898704445,4.4374139270672,1.4791379756890666,0.72,0.3333333333333333,0.0,0.0,0.0
Milos Kerkez,7.2841254300797855,3.1564543530345737,0.9712167240106379,0.43333333333333335,0.30769230769230765,0.0,0.0,0.0
Nathan Aké,89.10006037201634,81.49171546390731,23.782093198551987,0.9146089814491463,0.29183448971675013,0.5331873474710792,0.0,0.0
Joël Latibeaudiere,29.085076705608643,25.60878731723349,7.457005857234272,0.880478589636836,0.29118933922404294,0.0,0.0,0.0
Kevin José Rodríguez Cortez,8.757076569834735,5.701165630630355,0.24605504694820088,0.651035261044651,0.043158726283311924,1.2463036231774276,0.2522082862809464,0.20236504298843816
Jorge Andrés Carrascal Guardo,8.39689261040539,7.126172907860672,2.2974677064551394,0.8486678630413771,0.3223985351128472,0.2512517134325664,0.0,0.0
Andreas Hoelgebaum Pereira,5.866329086606918,2.581876327910713,0.27117068791742016,0.44011788118147815,0.10502853486280457,0.5069944568584289,0.2531685010213627,0.4993516153807899
Dominik Livaković,27.748632194389796,21.246572369010188,10.129763553020716,0.7656799881222905,0.47677165883922906,0.0,0.0,0.0
Édison Michael Flores Peralta,8.461503150248221,5.418138951063527,1.802032724137904,0.6403281845855703,0.33259256368539286,0.501145960968199,0.0,0.0
Morteza Pouraliganji,10.732149686094415,7.811959598400522,3.330141637992716,0.7279025942512183,0.4262876165763266,0.16567195849178393,0.0,0.0
Carlos Augusto Zambrano Ochandarte,18.59622696248234,14.370976896801706,6.9333470035018845,0.7727899280749249,0.4824548152356238,0.4996473050122281,0.0,0.0
Rodrigo Hernández Cascante,108.76419044687572,102.1064908118377,24.17100812009701,0.9387877608642721,0.2367235219613947,0.8631422055594896,0.24982365250611405,0.28943510223113017
Alex Sandro Lobo Silva,13.646190491264866,12.133133521243268,3.656937308326431,0.8891223912644244,0.30140089548373394,0.0842071214478326,0.0,0.0
Mitchell Weiser,15.58297609344574,12.572899817362355,3.0038224990077675,0.806835596869751,0.238912465910186,0.21647523388508172,0.0,0.0
Wilder José Cartagena Mendoza,16.822755925613667,13.110245344103472,4.7005818556593555,0.7793161478460451,0.35854263076575543,0.24982365250611405,0.0,0.0
Juan Pablo Vargas Campos,26.76527863567578,21.00527133636241,8.052188832655212,0.7847955413534987,0.38334133864369546,0.08346732842843856,0.0,0.0
Rasmus Nissen Kristensen,14.708156032340693,11.489318312883512,2.809862236457828,0.7811528710751019,0.2445630071287169,0.0,0.0,0.0
Stefan de Vrij,90.50598994109377,83.50369571121739,29.768247059401254,0.9226317038857443,0.35649017454687776,0.9975034618337009,0.25268793754929003,0.25332036150007564
Rémy Cabella,5.141195854868491,4.383184592204491,1.3347674709181605,0.8525612942859984,0.30452002256351446,0.21373703684596318,0.00073738530536032,0.003449965042285777
Kevin Stöger,14.56735524819999,11.380746287656242,2.731379109037498,0.78125,0.24,0.22761492575312486,0.0,0.0
Dante Bonfim da Costa Santos,16.894986574741658,15.771593780250534,6.141886430696212,0.9335073283709725,0.38942712551899417,0.3692203429776607,0.0,0.0
Manuel Obafemi Akanji,105.86877302915263,97.01523171452382,35.56933298964175,0.9163724952948038,0.3666365823287189,0.6961309310416784,0.03101761531233785,0.04455715718007763
Joel Nathaniel Campbell Samuels,25.831586173726304,19.704963612967585,3.6131176339644537,0.7628243763447171,0.18336078690278357,0.09499516971648392,0.0012639037415229626,0.013304926400943577
Lorenzo Insigne,19.200965903411515,15.30644721911469,2.012677689182723,0.7971706890222189,0.13149215231796516,1.1826461424676098,0.06316482231178291,0.05340973943396841
Youssef Msakni,5.771820731530999,4.1220136971709085,0.9069556883704191,0.7141617678201048,0.22002733493896356,0.7422253738073419,0.0,0.0
Jean-Ricner Bellegarde,8.32121554579183,7.410911321389463,1.9496270113540457,0.890604417180045,0.2630752044930032,0.34441019105069093,0.0,0.0
Jonas Omlin,7.512602394706132,6.062887402499189,3.238054947507482,0.8070289207334456,0.5340780279331462,0.0,0.0,0.0
Ramón Sosa Acosta,14.289626240683402,11.53437714999743,1.7545021154918365,0.8071853634042844,0.15211069420356413,0.7537551402976992,0.2512517134325664,0.33333333333333337
Brandt Bronico,5.726576671411138,4.178853246705424,0.46431702741171343,0.7297297297297296,0.11111111111111102,0.15477234247057114,0.0,0.0
Fehmi Mert Günok,31.908421646445078,20.662931129144845,13.163044792689977,0.6475698283699628,0.6370366677612181,0.0,0.0,0.0
Héctor Alfredo Moreno Herrera,16.305799797795324,14.149480182761163,5.089339640840582,0.8677575070358884,0.3596838594142217,0.08588135302224283,0.0,0.0
Lautaro Javier Martínez,13.765689257031433,10.566342341184649,0.4155024047603426,0.767585417910507,0.039323201098721776,3.8437154722980216,1.3349592606433658,0.34730959413216944
Richie Laryea,25.962017148440154,19.751938125191078,5.415420842690405,0.7608013665601407,0.27417161841873766,1.1761740978048896,0.0,0.0
Micky van de Ven,10.44219709572009,7.701640611660656,2.2370937581108428,0.7375498222320763,0.2904697675354748,0.0,0.0,0.0
Timothy Weah,23.862200835715132,18.949897702585478,2.5908340848041127,0.7941387231232547,0.13672021482472835,1.221289088361934,0.08189642007552617,0.06705735837316826
Anthony Rouault,8.002125511640998,6.545752267512933,2.2762517266655538,0.8180016994223069,0.3477448631783339,0.09443910912947197,0.0,0.0
Exequiel Alejandro Palacios,365.19381331488705,336.9560688740792,79.6843514375737,0.9226773745576573,0.23648290919298387,3.8498137286906946,0.6908287227016496,0.1794447137931002
Aleksandr Golovin,6.199497757809636,4.906238368514767,1.0005513763600926,0.7913928773236956,0.20393452197125572,0.2534527913321447,0.0,0.0
Arthur Theate,48.547193677507906,42.69801382929317,12.707612597131003,0.879515592866809,0.29761601202191956,0.6007096895226302,0.0,0.0
Hamza Sakhi,5.80759253368837,5.404287496626678,1.855203170483788,0.9305555555555556,0.3432835820895528,0.0806610074123386,0.0,0.0
Benjamin Bourigeaud,10.528750066103656,8.614889496748662,2.5777020637717225,0.818225282456225,0.2992147565844659,0.28327825110826566,0.0,0.0
Steven Zuber,12.904584652588419,11.259573154049283,3.0259826684080107,0.8725250333253324,0.2687475472655707,0.6951975733718919,0.0005277963760822486,0.0007592034211545025
Danilho Doekhi,5.951864371204864,4.889031447775424,0.425133169371776,0.8214285714285715,0.08695652173913043,0.0,0.0,0.0
Salis Abdul Samed,5.869705795999048,5.704976670781686,1.7179777473859157,0.9719357100777273,0.3011366823259106,0.1078730722455105,0.0,0.0
Krystian Bielik,6.370727783813243,5.791340481484349,1.6554789881014371,0.9090547701942309,0.28585419790016037,0.16598703444028406,0.0,0.0
Enzo Le Fée,11.174429821245964,9.261426463115749,2.4015873011568556,0.8288052823515865,0.2593107347687031,0.4235068468405546,0.11099168393288156,0.2620776612253181
Johan Gastien,19.880653941633994,17.347171025601185,5.958319459256226,0.8725654134179561,0.3434749937302664,0.4085015652077113,0.1183984083041152,0.28983587429808993
Ermedin Demirović,7.823055751850758,4.986226982173151,1.3664979868409812,0.6373758720808711,0.2740545088955055,1.2833178593402965,0.0,0.0
Israel Reyes Romero,8.445726084651657,8.445726084651657,1.987229666976862,1.0,0.23529411764705901,0.0,0.0,0.0
João Victor Gomes da Silva,46.1728674375183,41.159116538495326,6.7383148169422125,0.8914134820453237,0.16371378648616028,0.24934943821259073,0.0,0.0
Josha Mamadou Karaboue Vagnoman,7.134695822558837,6.455200982315138,0.5096211301827742,0.9047619047619048,0.07894736842105265,0.16987371006092472,0.0,0.0
Weston McKennie,30.386092184521768,22.597161468781007,5.794789551794337,0.7436679034460268,0.25643882572597,0.6642209048511569,0.0,0.0
Fabián Cornelio Balbuena González,29.699862703060067,23.970825852256063,7.489701120051953,0.8071022446102513,0.3124506917790254,0.9988446999741614,0.0,0.0
Merlin Röhl,5.661257681110711,4.0106764143008755,0.9754069718673701,0.7084426535967182,0.24320261001095972,0.5661257681110712,0.0,0.0
Borna Sosa,12.025956917321366,10.04036857384592,2.3270123166779566,0.8348914471317005,0.23176562688540872,0.1669346568568771,0.0,0.0
Tomás Agustín Avilés Mancilla,46.41932703127576,40.45901174404,11.829107766100663,0.8715984123763814,0.2923726323553418,0.5980485398506866,0.0,0.0
Cengiz Ünder,8.179329243338156,6.319152118149878,1.377582713283753,0.772575834784577,0.21800119502220208,0.7021789175863982,0.0,0.0
Thomas Müller,20.817859979245178,16.19469211733845,2.8721594539678943,0.7779230013788211,0.177351902287348,0.7789966893315342,0.0011398057238229751,0.0014631714607170605
Abdulelah Al Amri,8.293674992760304,6.29867684100251,3.731239162584571,0.7594554701625922,0.5923846002537098,0.08330889106758058,0.0,0.0
Lucas Tolentino Coelho de Lima,44.56330426604663,34.71450906519787,9.016569011625492,0.7789931567450513,0.2597348847621993,2.8442833050668175,0.28566532430664127,0.10043490527042645
Neymar da Silva Santos Junior,138.07118122642768,112.56154184966016,26.174990037524235,0.8152428395978347,0.23253937008507014,5.132236214819111,1.492506995992144,0.290810269348592
Jawad El Yamiq,5.132762175493165,4.279146027386543,1.280121462315423,0.833692635871132,0.2991534885985762,0.0,0.0,0.0
Amine Gouiri,6.376321543282662,5.394836627551915,0.9486017524709429,0.8460734909511074,0.17583512123913977,0.29042481566274553,0.0,0.0
Ladislav Krejčí,34.209529613057214,28.561412690362456,6.887706808710524,0.8348963874516718,0.24115427634413403,1.2321523772038658,0.0,0.0
Edgar Yoel Bárcenas Herrera,36.44301036742709,28.430038493956953,6.79753013989943,0.7801232172457365,0.23909676173475117,1.5224390810606732,0.0,0.0
Rodrigo Eduardo Echeverría Sáez,16.38824240705549,13.157543771699292,3.7190258030625065,0.8028648493773003,0.2826535003487354,0.9955116838343528,0.0,0.0
Harry Wilson,5.625500329459288,4.411248157644186,0.8008332966641689,0.7841521463510761,0.18154346979469219,0.19599037334928687,0.0,0.0
Morgan Sanson,5.626372335248635,4.921381904321111,1.5204380028420634,0.8746989376243671,0.30894533941921404,0.3505024048502986,0.0,0.0
Theo Bernard François Hernández,81.23932146325977,74.23470703203338,15.984848330252104,0.9137780288527619,0.21532850292457412,1.013481063660108,0.2522082862809464,0.24885347671925492
Guido Rodríguez,10.620365059634306,9.514554517188389,1.9805509227011955,0.8958782926729268,0.2081601318404617,0.0,0.0,0.0
Juan Bernat Velasco,107.9906295618522,99.88316595313584,14.923335350724104,0.9249243787020173,0.1494079128181217,0.5492484543230822,0.07008124970251092,0.12759480550360786
Christian Alberto Cueva Bravo,6.02448117909771,4.246328481135782,1.019056717189816,0.7048455053471936,0.23998537129592123,0.25127623975274405,0.0,0.0
Václav Černý,8.365871596238831,6.397431220653225,0.7381651408446026,0.7647058823529412,0.11538461538461535,0.49211009389640176,0.0,0.0
Bukayo Saka,74.05490879894396,61.27124805017016,9.71055778515033,0.8273759166528594,0.15848473948497224,2.6105602756762227,0.6691687152496324,0.2563314555440767
Matthew Charles Turner,30.31651783788496,19.300711709553212,10.755492004509364,0.6366401251213003,0.5572588289159177,0.0,0.0,0.0
Jan Bednarek,26.27937576027927,22.93443907810423,8.139922854740242,0.8727162809083601,0.3549213838201746,0.24945373453182876,0.0038657483246180772,0.015496854885228553
Patrick Wimmer,7.595806597448682,5.87106995616337,1.1899095840001344,0.772935682450811,0.20267337859787948,0.49304955169270065,0.0,0.0
Di'Shon Bernard,9.391830134899795,7.414009393462834,3.954232289411037,0.7894105075338372,0.5333460047808422,0.24793218941106235,0.0,0.0
Assim Omer Al Haj Madibo,5.8778919991921255,5.131423860361049,1.489788525601984,0.8730041077764489,0.2903265382363409,0.0,0.0,0.0
Wout Faes,35.4836455343509,31.40030764005012,9.487996842325542,0.8849233827920022,0.3021625441090869,0.0,0.0,0.0
Filip Mladenović,17.889793472387495,12.825489477433601,1.3177560422969548,0.7169165757687177,0.10274508778908917,0.08319571283640177,0.0,0.0
Mason Mount,11.373716797832577,9.465369069636964,1.8828198219058334,0.8322142390111844,0.19891668333837587,0.4628052932873918,0.0,0.0
José Salomón Rondón Giménez,20.023249410079753,12.753443818017386,2.2502507263847638,0.6369317764976383,0.17644259530949039,4.755138515863128,1.0050651971260645,0.21136402100026527
Saeid Ezatolahi Afagh,7.873023559683623,5.995778105933476,2.2782617586316287,0.7615597820177762,0.3799776640127893,0.251412154806411,0.0,0.0
José Ignacio Fernández Iglesias,35.975788007832726,33.19046737757396,10.930308680399616,0.922577911854152,0.3293207220029982,0.0074022421583116805,0.00377143391888504,0.5094988569983824
Unai Simón Mendibil,63.41609270445865,50.02594016486573,30.66165748122911,0.7888524510332772,0.612915167214857,0.0,0.0,0.0
Jeremy Leonel Sarmiento Morante,15.128020179783734,11.473482892653848,2.7425813216547454,0.7584259378491832,0.23903651117227392,1.5755094245775385,0.24605504694820088,0.15617491276777273
Giovani Lo Celso,23.123940086973864,19.315564154493604,5.364125007248152,0.835305924589141,0.27770998373869565,0.7774392033239833,0.005005589955173049,0.006438561283983852
Samuel Yves Umtiti,31.796849307331314,29.743767261262878,9.402952998342569,0.9354312741421502,0.31613187784012176,0.09563098219612579,0.004902329374614048,0.05126298258194248
Maximilian Mittelstädt,40.94353430595626,34.75069848476187,8.832965902892418,0.8487469163038646,0.2541809600392827,0.4220819963418711,0.0,0.0
Kalidou Koulibaly,12.538547514624426,10.356997419809732,4.243375146051992,0.8260125351624479,0.40971093976867545,0.08315075445190982,0.08315075445190982,1.0
Kai Havertz,25.588963772898417,21.514554385604878,4.095847913254324,0.8407747408822863,0.19037567963735308,4.4590724296131965,0.47750016156641634,0.10708508756110006
William Silva de Carvalho,5.868353669616625,5.3900256953934225,1.9293040383582987,0.9184902612976884,0.3579396736470432,0.01992261022536868,0.0,0.0
Eduard Alexander Bello Gil,21.72711908003461,13.97939730295385,1.241111339595098,0.6434077730903467,0.08878146265524987,0.9974454615328929,0.49635381561149505,0.4976250178618179
Nicolas Höfler,11.397224303314081,9.589798472149473,1.8552218686879856,0.8414152619038089,0.1934578577512227,0.20464060187814945,0.0,0.0
Jacob Shaffelburg,25.91244033058657,12.051979514671075,3.531200270816214,0.4651039948732709,0.29299753343570034,1.4004071855398261,0.25268793754929003,0.1804389038834333
Ray Kendry Páez Andrade,25.637710653592286,17.928393945647837,3.9751231425315976,0.6992977722500258,0.22172221084513646,2.732509053970311,0.24793218941106235,0.09073426089872204
Joe Rodon,18.57170056270642,16.879185276545012,4.491024573802056,0.9088658962356887,0.2660688001359104,0.03054971262863808,0.0,0.0
Leonidas Stergiou,10.531124644904688,8.646900077117367,1.9958893976142937,0.8210804039149824,0.23082137873850245,0.2212194685213646,0.0,0.0
Jeyland Yahir Mitchell Baltodano,23.43738614696114,16.447420393563938,8.738318334360324,0.7017600124191532,0.5312880758966754,0.0,0.0,0.0
Niclas Füllkrug,18.578354909597696,12.900057824742213,2.940266348847087,0.6943595322359765,0.22792660225194328,2.7298208284329877,0.548702211328831,0.20100301295004963
Atakan Karazor,25.661948965471517,22.87295095693502,4.84715541836879,0.8913177634212769,0.2119164871858891,0.16987371006092472,0.0,0.0
Cristian Gabriel Romero,112.1182433191471,102.97882932496243,35.71619068808438,0.918484149201579,0.34683042060400127,0.24793218941106235,0.0,0.0
Mory Diaw,6.859241151064844,5.176921534080013,2.9999641273990587,0.7547367733639655,0.5794880427779519,0.0,0.0,0.0
Niklas Süle,17.245632507241872,16.153004119983446,5.664234778533765,0.9366431827420882,0.3506613838800636,0.08220821851364823,0.0,0.0
Martin Hinteregger,5.8942515690907245,4.886690217304012,1.498945382165961,0.8290603412534454,0.3067404143725177,0.03060781225980379,0.0,0.0
Miralem Pjanić,15.15039572050679,13.834170762670782,3.1169922257301126,0.9131227340778674,0.22531109953773304,0.31311437824470606,0.0011753062111206746,0.0037536002585040855
Jon Gorenc Stankovič,5.446491799370287,3.9657976509229806,1.489582834178103,0.7281380009387874,0.375607372159148,0.2502987686632942,0.0,0.0
Gianluca Lapadula Vargas,6.4289329152783905,3.9542635920480635,0.7381651408446026,0.6150730835362641,0.18667575483056728,1.9778350552926764,0.0,0.0
Akim Zedadka,6.5482406063145175,5.9973829866890505,1.2261221365134878,0.9158770038024762,0.20444286103369025,0.0,0.0,0.0
Alisson Ramsés Becker,37.13791510006531,32.943973908136364,16.9161474696744,0.8870711729339494,0.5134822992770924,0.0,0.0,0.0
Jhon Andrés Córdoba Copete,15.952167462374195,12.157141984018942,2.2636787593451255,0.7620996966521043,0.1862015564448308,2.7856128558477966,0.5023314634466306,0.18033068105357622
Orkun Kökçü,30.908021571414466,23.435193816953802,5.052524194757008,0.75822367869149,0.21559557963211054,1.4688785606694377,0.0,0.0
Gregore de Magalhães Silva,7.11952775364628,6.345666041293423,1.7024957671762826,0.8913043478260869,0.268292682926829,0.0,0.0,0.0
Bradley Barcola,10.268472916418974,9.160043798169445,2.462395716746163,0.892055115958169,0.2688192077463922,0.9623606265271514,0.3574495305208307,0.3714299199986502
Matěj Kovář,7.626388028300847,5.147066134190223,4.030498386342555,0.6749022099439366,0.7830671456831134,0.0,0.0,0.0
Angelo Stiller,13.42002309481305,11.891159704264728,2.717979360974795,0.8860759493670887,0.22857142857142856,0.16987371006092472,0.0,0.0
Ádám Nagy,13.28099594140958,11.184043791993334,4.071239545905593,0.8421088178426409,0.36402213918548826,0.0,0.0,0.0
Camilo Andrés Vargas Gil,53.99657815084408,36.35953734046894,23.222091409865918,0.6733674352270147,0.6386795077290282,0.0,0.0,0.0
Toni Kroos,89.9632285234743,79.3066185803267,28.076762585333665,0.881544825390888,0.35402798767540145,0.7920291548155404,0.03052363693794087,0.03853852696249505
Michael Bradley,6.712298202824095,6.274539624379045,3.064310049115347,0.9347826086956522,0.48837209302325574,0.0,0.0,0.0
Adrien Rabiot,47.32938528499619,42.19251575243762,9.250616880513823,0.8914655345378635,0.2192478148207927,1.1476633263556288,0.0,0.0
Nicolás Hernán Otamendi,62.63331688848212,58.44726931470886,19.961713162801768,0.9331658008592062,0.3415337174319998,0.7692875698830544,0.2522082862809464,0.32784656369696263
Edson Omar Álvarez Velázquez,14.968566868532372,11.966279608890165,3.6258926387336974,0.7994272072930537,0.3030091855817823,0.08713808867391806,0.0,0.0
Jadon Sancho,7.000704436199218,6.000602141308235,0.8127040947092977,0.8571426198598447,0.13543709040708274,0.031793290564339584,0.0,0.0
